;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 8/6/2014 9:31:38 PM
;----------------------------------------------

;Address Opcode 	ASM
0x1AA4      [54]    _Read_MCP3421
0x1ADA     [218]    _IntToStr
0x1BB4     [200]    _main
//** Variables locations ** 
//ADDRESS    SIZE    VARIABLE
//----------------------------------------------
0x0000       [1]    R0
0x0000       [1]    __Lib_SoftI2C_PutZerosToLATScl_temp_scl_L0
0x0000       [1]    __Lib_SoftI2C_PutZerosToLATSda_temp_sda_L0
0x0001       [1]    __Lib_USB_genHID_?FLOC____Lib_USB_genHID_USB_Handle_BusyT1
0x0001       [1]    R1
0x0002       [2]    memchr_s_L0
0x0002       [2]    memset_pp_L0
0x0002       [1]    R2
0x0002       [2]    strlen_cp_L0
0x0002       [1]    __Lib_USB_genHID_USB_CtrlTrf_Rx_Service_byteToRead_L0
0x0002       [2]    memcpy_dd_L0
0x0003       [2]    Ltrim_original_L0
0x0003       [2]    __Lib_USB_genHID_USB_CtrlTrf_Tx_Service_byteToSend_L0
0x0003       [2]    memmove_tt_L0
0x0003       [1]    R3
0x0003       [1]    __Lib_USB_genHID_USB_CtrlTrf_Rx_Service_i_L0
0x0004       [2]    strcat_cp_L0
0x0004       [2]    memcpy_ss_L0
0x0004       [2]    __Lib_USB_genHID_USB_Transfer_Packet_handle_L0
0x0004       [2]    strncpy_cp_L0
0x0004       [1]    R4
0x0004       [2]    strcpy_cp_L0
0x0004       [2]    __Lib_USB_genHID_USB_Get_Status_Handler_p_L2
0x0004       [1]    __Lib_USB_genHID_GetMaxIndexInDevDsc_index_L0
0x0004       [2]    __Lib_USB_genHID_USB_Std_Feature_Req_Handler_p_L0
0x0004       [2]    strncat_cp_L0
0x0005       [2]    LongIntToHex_input_half_L0
0x0005       [2]    LongWordToHex_input_half_L0
0x0005       [2]    __Lib_USB_genHID_USB_Configure_Endpoint_handle_L0
0x0005       [1]    R5
0x0005       [2]    Ltrim_p_L0
0x0005       [2]    memmove_ff_L0
0x0006       [1]    R6
0x0006       [2]    __Lib_USB_genHID_GetMaxIndexInConfigDsc_totalLen_L0
0x0007       [1]    R7
0x0008       [3]    __Lib_USB_genHID_GetMaxIndexInConfigDsc_ptr_L0
0x0008       [1]    R8
0x0009       [1]    R9
0x000A       [1]    R10
0x000B       [1]    R11
0x000C       [1]    R12
0x000D       [1]    R13
0x000E       [1]    R14
0x000F       [1]    R15
0x0010       [1]    R16
0x0011       [1]    R17
0x0012       [1]    R18
0x0013       [1]    R19
0x0014       [1]    R20
0x0029       [2]    _Voltage
0x002B       [2]    _Current
0x002D      [16]    ?lstr1_Main
0x003D       [1]    __Lib_USB_genHID_USBDeviceState
0x003E       [1]    __Lib_USB_genHID_RemoteWakeup
0x003F       [1]    __Lib_USB_genHID_USBAlternateInterface
0x0040       [1]    __Lib_USB_genHID_USBActiveConfiguration
0x0041       [2]    __Lib_USB_genHID_USB_Read_Buffer
0x0043       [2]    __Lib_USB_genHID_USB_Out_Handle
0x0045       [4]    __Lib_USB_genHID_BDTEntry_OutPtr
0x0049       [4]    __Lib_USB_genHID_BDTEntry_InPtr
0x004D       [3]    _USB_config_dsc_ptr
0x0050       [0]    __Lib_Lcd_cmd_status
0x0050       [0]    __Lib_SoftI2C___StopWaiting
0x0051       [6]    __Lib_USB_genHID_inPipes
0x0057       [9]    _USB_string_dsc_ptr
0x0060       [1]    __Lib_USB_genHID_USTATcopy
0x0061       [2]    __Lib_USB_genHID___USB_Device_i_cnt
0x0063       [2]    __Lib_USB_genHID_pDst
0x0065       [1]    __Lib_USB_genHID_idle_rate
0x0066       [2]    __Lib_USB_genHID_USB_Write_Buffer
0x0068       [1]    __Lib_USB_genHID_active_protocol
0x0069       [4]    __Lib_USB_genHID__USB_Stop_Waiting
0x006D       [2]    __Lib_USB_genHID_USB_In_Handle
0x006F       [1]    __Lib_USB_genHID_maxDescriptorIndex
0x0070       [1]    __Lib_USB_genHID_shortPacketStatus
0x0071       [2]    __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr
0x0073       [1]    __Lib_USB_genHID_controlTransferState
0x0074       [1]    __Lib_USB_genHID_BothEP0OutUOWNsSet
0x0075       [2]    __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr
0x0077       [1]    __Lib_USB_genHID__Is_HID
0x0078       [9]    __Lib_USB_genHID_outPipes
0x0081      [10]    main_txt_L0
0x008B       [2]    FARG_HID_Write_writebuff
0x008B       [2]    FARG_IntToStr_input
0x008B       [2]    FARG_HID_Enable_readbuff
0x008B       [1]    FARG_Lcd_Out_row
0x008C       [1]    FARG_Lcd_Out_column
0x008D       [2]    FARG_IntToStr_output
0x008D       [2]    FARG_HID_Enable_writebuff
0x008D       [2]    FARG_Lcd_Out_text
0x008D       [1]    FARG_HID_Write_len
0x008F       [2]    IntToStr_i_L0
0x008F       [1]    Lcd_Out_i_L0
0x0091       [2]    IntToStr_negative_L0
0x0093       [2]    IntToStr_inword_L0
0x0095       [1]    FARG_Soft_I2C_Write_data_
0x0095       [2]    FARG_Gen_Write_writebuff
0x0095       [2]    FARG_WordToStr_input
0x0095       [1]    FARG_Lcd_Chr_CP_out_char
0x0095       [2]    FARG_Soft_I2C_Read_ack
0x0095       [1]    __Lib_USB_genHID_GetMaxStrignDscIndex_dev_L0
0x0096       [1]    __Lib_USB_genHID_GetMaxStrignDscIndex_cfg_L0
0x0096       [2]    Soft_I2C_Write_temp_L0
0x0097       [1]    FARG_Gen_Write_length
0x0097       [2]    Soft_I2C_Read_result_L0
0x0097       [2]    FARG_WordToStr_output
0x0098       [2]    Soft_I2C_Write_result_L0
0x0098       [1]    FARG_Gen_Write_ep
0x0099       [2]    Gen_Write_handle_L0
0x0099       [2]    Soft_I2C_Read_temp_L0
0x0099       [1]    WordToStr_len_L0
0x009A       [2]    FLOC__WordToStr
0x009C       [3]    FARG___Lib_USB_genHID_GetMaxIndexInConfigDsc_cfgDsc
0x009C       [2]    FARG___Lib_USB_genHID_USB_Handle_Busy_handle
0x009C       [1]    FARG___Lib_USB_genHID_USB_Transfer_Packet_ep
0x009C       [1]    USB_Polling_Proc_setup_cnt_L8
0x009C       [1]    FARG_Lcd_Cmd_out_char
0x009D       [1]    FARG___Lib_USB_genHID_USB_Transfer_Packet_dir
0x009D       [1]    USB_Polling_Proc_i_L0
0x009E       [2]    FARG___Lib_USB_genHID_USB_Transfer_Packet_data_
0x009F       [1]    __Lib_USB_genHID_GetMaxIndexInConfigDsc_index_L0
0x00A0       [2]    __Lib_USB_genHID_GetMaxIndexInConfigDsc_i_L0
0x00A0       [1]    FARG___Lib_USB_genHID_USB_Transfer_Packet_len
0x00A2       [1]    USB_Interrupt_Proc_setup_cnt_L8
0x00A3       [1]    USB_Interrupt_Proc_i_L0
0x0400      [32]    __Lib_USB_genHID_BDT
0x0420       [8]    __Lib_USB_genHID_SetupPkt
0x0428       [8]    __Lib_USB_genHID_CtrlTrfData
0x0500       [8]    _readbuff
0x0540       [8]    _writebuff
0x0F68       [0]    ACTVIF_bit
0x0F68       [0]    TRNIF_bit
0x0F68       [0]    URSTIF_bit
0x0F68       [0]    UERRIF_bit
0x0F68       [0]    SOFIF_bit
0x0F68       [0]    STALLIF_bit
0x0F68       [0]    IDLEIF_bit
0x0F68       [1]    UIR
0x0F69       [0]    URSTIE_bit
0x0F69       [0]    TRNIE_bit
0x0F69       [0]    UERRIE_bit
0x0F69       [0]    IDLEIE_bit
0x0F69       [0]    STALLIE_bit
0x0F69       [1]    UIE
0x0F69       [0]    SOFIE_bit
0x0F69       [0]    ACTVIE_bit
0x0F6A       [1]    UEIR
0x0F6B       [1]    UEIE
0x0F6C       [1]    USTAT
0x0F6D       [0]    SE0_bit
0x0F6D       [0]    USBEN_bit
0x0F6D       [0]    PKTDIS_bit
0x0F6D       [0]    SUSPND_bit
0x0F6D       [1]    UCON
0x0F6D       [0]    PPBRST_bit
0x0F6E       [1]    UADDR
0x0F6F       [1]    UCFG
0x0F70       [1]    UEP0
0x0F70       [0]    EPSTALL_bit
0x0F71       [1]    UEP1
0x0F80       [1]    PORTA
0x0F81       [1]    PORTB
0x0F81       [0]    RB0_bit
0x0F81       [0]    RB1_bit
0x0F82       [0]    Soft_I2C_Sda
0x0F82       [0]    Soft_I2C_Scl
0x0F82       [1]    PORTC
0x0F82       [0]    RC7_bit
0x0F82       [0]    RC6_bit
0x0F8A       [0]    LATB6_bit
0x0F8A       [0]    LATB5_bit
0x0F8A       [0]    LCD_EN
0x0F8A       [0]    LCD_D7
0x0F8A       [0]    LCD_RS
0x0F8A       [0]    LATB2_bit
0x0F8A       [0]    LATB4_bit
0x0F8A       [0]    LATB3_bit
0x0F8A       [0]    LCD_D6
0x0F8A       [0]    LATB7_bit
0x0F8A       [0]    LCD_D5
0x0F8A       [0]    LCD_D4
0x0F93       [0]    TRISB6_bit
0x0F93       [0]    TRISB1_bit
0x0F93       [0]    TRISB5_bit
0x0F93       [0]    TRISB2_bit
0x0F93       [0]    TRISB3_bit
0x0F93       [0]    TRISB7_bit
0x0F93       [0]    TRISB4_bit
0x0F93       [0]    LCD_D6_Direction
0x0F93       [0]    LCD_D4_Direction
0x0F93       [0]    LCD_D5_Direction
0x0F93       [0]    TRISB0_bit
0x0F93       [0]    LCD_EN_Direction
0x0F93       [0]    LCD_D7_Direction
0x0F93       [0]    LCD_RS_Direction
0x0F94       [0]    Soft_I2C_Scl_Direction
0x0F94       [0]    Soft_I2C_Sda_Direction
0x0F94       [0]    TRISC7_bit
0x0F94       [0]    TRISC6_bit
0x0FA0       [0]    USBIE_bit
0x0FA1       [0]    USBIF_bit
0x0FA2       [0]    USBIP_bit
0x0FB4       [1]    CMCON
0x0FC1       [1]    ADCON1
0x0FD0       [0]    IPEN_bit
0x0FD8       [1]    STATUS
0x0FD9       [1]    FSR2L
0x0FDA       [1]    FSR2H
0x0FDE       [1]    POSTINC2
0x0FE0       [1]    BSR
0x0FE1       [1]    FSR1L
0x0FE2       [1]    FSR1H
0x0FE4       [1]    PREINC1
0x0FE6       [1]    POSTINC1
0x0FE7       [1]    INDF1
0x0FE8       [1]    WREG
0x0FE9       [1]    FSR0L
0x0FEA       [1]    FSR0H
0x0FEE       [1]    POSTINC0
0x0FEF       [1]    INDF0
0x0FF2       [1]    INTCON
0x0FF2       [0]    GIE_bit
0x0FF2       [0]    GIEH_bit
0x0FF3       [1]    PRODL
0x0FF4       [1]    PRODH
0x0FF5       [1]    TABLAT
0x0FF6       [1]    TBLPTRL
0x0FF7       [1]    TBLPTRH
0x0FF8       [1]    TBLPTRU
//** Constants locations ** 
//ADDRESS    SIZE    CONSTANT
//----------------------------------------------
0x1C7C      [41]    _configDescriptor1
0x1CA5      [34]    _strd2
0x1CC7      [33]    _hid_rpt_desc
0x1CE8      [32]    _strd3
0x1D08       [2]    ?ICS_Voltage
0x1D0A       [2]    ?ICS_Current
0x1D0C      [16]    ?ICS?lstr1_Main
0x1D1C      [18]    _device_dsc
0x1D2E       [4]    _strd1
//** Label List: ** 
//----------------------------------------------
  L_end_ConfigureIO
  _ConfigureIO
  L_end_ConfigureModules
  _ConfigureModules
  L_end_ConfigureInterrupts
  _ConfigureInterrupts
  L_main0
  L_main1
  L_main2
  L_Read_MCP34213
  L_end_main
  _main
  L_end_Config_MCP3421
  _Config_MCP3421
  L_end_Read_MCP3421
  _Read_MCP3421
  L_end_USB_Init_Desc
  _USB_Init_Desc
  L_ByteToStr0
  L_ByteToStr1
  L_ByteToStr2
  L_ByteToStr3
  L_ByteToStr4
  L_ByteToStr5
  L_WordToStr6
  L_WordToStr7
  L_WordToStr8
  L_WordToStr9
  L_WordToStr10
  L_WordToStr11
  L_WordToStrWithZeros12
  L_WordToStrWithZeros13
  L_WordToStrWithZeros14
  L_WordToStrWithZeros15
  L_WordToStrWithZeros16
  L_ShortToStr17
  L_ShortToStr18
  L_ShortToStr19
  L_ShortToStr20
  L_ShortToStr21
  L_ShortToStr22
  L_IntToStr23
  L_IntToStr24
  L_IntToStr25
  L_IntToStr26
  L_IntToStr27
  L_IntToStr28
  L_IntToStrWithZeros29
  L_IntToStrWithZeros30
  L_IntToStrWithZeros31
  L_IntToStrWithZeros32
  L_IntToStrWithZeros33
  L_IntToStrWithZeros34
  L_IntToStrWithZeros35
  L_IntToStrWithZeros36
  L_IntToStrWithZeros37
  L_LongWordToStr38
  L_LongWordToStr39
  L_LongWordToStr40
  L_LongWordToStr41
  L_LongWordToStr42
  L_LongWordToStr43
  L_LongWordToStrWithZeros44
  L_LongWordToStrWithZeros45
  L_LongWordToStrWithZeros46
  L_LongWordToStrWithZeros47
  L_LongWordToStrWithZeros48
  L_LongToStr49
  L_LongToStr50
  L_LongToStr51
  L_LongToStr52
  L_LongToStr53
  L_LongToStr54
  L_LongIntToStrWithZeros55
  L_LongIntToStrWithZeros56
  L_LongIntToStrWithZeros57
  L_LongIntToStrWithZeros58
  L_LongIntToStrWithZeros59
  L_LongIntToStrWithZeros60
  L_LongIntToStrWithZeros61
  L_LongIntToStrWithZeros62
  L_LongIntToStrWithZeros63
  L_Dec2Bcd64
  L_Dec2Bcd65
  L_Rtrim66
  L_Rtrim67
  L_Rtrim68
  L_Rtrim69
  L_Ltrim70
  L_Ltrim71
  L_Ltrim72
  L_Ltrim73
  L_Ltrim74
  L_Ltrim75
  L_FloatToStr76
  L_FloatToStr77
  L_FloatToStr78
  L_FloatToStr79
  L_FloatToStr80
  L_FloatToStr81
  L_FloatToStr82
  L_FloatToStr83
  L_FloatToStr84
  L_FloatToStr85
  L_FloatToStr86
  L_FloatToStr87
  L_FloatToStr88
  L_FloatToStr89
  L_FloatToStr90
  L_FloatToStr91
  L_FloatToStr92
  L_FloatToStr93
  L_FloatToStr94
  L_FloatToStr95
  L_FloatToStr96
  L_FloatToStr97
  L__Rtrim98
  L__Ltrim99
  L__FloatToStr100
  L_end_ByteToHex
  _ByteToHex
  L_end_ShortToHex
  _ShortToHex
  L_end_WordToHex
  _WordToHex
  L_end_IntToHex
  _IntToHex
  L_end_LongWordToHex
  _LongWordToHex
  L_end_LongIntToHex
  _LongIntToHex
  L_end_ByteToStr
  _ByteToStr
  L_end_WordToStr
  _WordToStr
  L__WordToStr109
  L_end_WordToStrWithZeros
  _WordToStrWithZeros
  L__WordToStrWithZeros111
  L_end_ShortToStr
  _ShortToStr
  L__ShortToStr113
  L_end_IntToStr
  _IntToStr
  L__IntToStr115
  L__IntToStr116
  L_end_IntToStrWithZeros
  _IntToStrWithZeros
  L__IntToStrWithZeros118
  L__IntToStrWithZeros119
  L__IntToStrWithZeros120
  L_end_LongWordToStr
  _LongWordToStr
  L__LongWordToStr122
  L__LongWordToStr123
  L_end_LongWordToStrWithZeros
  _LongWordToStrWithZeros
  L__LongWordToStrWithZeros125
  L_end_LongToStr
  _LongToStr
  L__LongToStr127
  L__LongToStr128
  L_end_LongIntToStrWithZeros
  _LongIntToStrWithZeros
  L__LongIntToStrWithZeros130
  L__LongIntToStrWithZeros131
  L__LongIntToStrWithZeros132
  L_end_Dec2Bcd
  _Dec2Bcd
  L_end_Bcd2Dec
  _Bcd2Dec
  L_end_Bcd2Dec16
  _Bcd2Dec16
  L__Bcd2Dec16136
  L__Bcd2Dec16137
  L_end_Dec2Bcd16
  _Dec2Bcd16
  L__Dec2Bcd16139
  L__Dec2Bcd16140
  L_end_Rtrim
  _Rtrim
  L__Rtrim142
  L_end_Ltrim
  _Ltrim
  L_end_FloatToStr
  _FloatToStr
  L__FloatToStr145
  L__FloatToStr146
  L__FloatToStr147
  L__FloatToStr148
  L__FloatToStr149
  L_Delay_10us0
  L_Delay_22us1
  L_Delay_50us2
  L_Delay_80us3
  L_Delay_500us4
  L_Delay_5500us5
  L_Delay_1ms6
  L_Delay_5ms7
  L_Delay_8ms8
  L_Delay_100ms9
  L_Delay_10ms10
  L_Delay_1sec11
  L____Boot_Delay4k12
  L____Boot_Delay8k13
  L____Boot_Delay12k14
  L____Boot_Delay16k15
  L____Boot_Delay24k16
  L____Boot_Delay32k17
  L____Boot_Delay48k18
  L____Boot_Delay64k19
  L____Boot_Delay128k20
  L_Delay_Cyc21
  L_Delay_Cyc22
  L_VDelay_ms23
  L_VDelay_ms24
  L_VDelay_ms25
  L_VDelay_Advanced_ms26
  L_VDelay_Advanced_ms27
  L_VDelay_Advanced_ms28
  L_end_Get_Fosc_kHz
  _Get_Fosc_kHz
  L_end_Delay_1us
  _Delay_1us
  L_end_Delay_10us
  _Delay_10us
  L_end_Delay_22us
  _Delay_22us
  L_end_Delay_50us
  _Delay_50us
  L_end_Delay_80us
  _Delay_80us
  L_end_Delay_500us
  _Delay_500us
  L_end_Delay_5500us
  _Delay_5500us
  L_end_Delay_1ms
  _Delay_1ms
  L_end_Delay_5ms
  _Delay_5ms
  L_end_Delay_8ms
  _Delay_8ms
  L_end_Delay_100ms
  _Delay_100ms
  L_end_Delay_10ms
  _Delay_10ms
  L_end_Delay_1sec
  _Delay_1sec
  L_end____Boot_Delay4k
  ____Boot_Delay4k
  L_end____Boot_Delay8k
  ____Boot_Delay8k
  L_end____Boot_Delay12k
  ____Boot_Delay12k
  L_end____Boot_Delay16k
  ____Boot_Delay16k
  L_end____Boot_Delay24k
  ____Boot_Delay24k
  L_end____Boot_Delay32k
  ____Boot_Delay32k
  L_end____Boot_Delay48k
  ____Boot_Delay48k
  L_end____Boot_Delay64k
  ____Boot_Delay64k
  L_end____Boot_Delay128k
  ____Boot_Delay128k
  L_end_Delay_Cyc
  _Delay_Cyc
  L_end_VDelay_ms
  _VDelay_ms
  L__VDelay_ms54
  L__VDelay_ms55
  L__VDelay_ms56
  L_end_VDelay_Advanced_ms
  _VDelay_Advanced_ms
  L__VDelay_Advanced_ms58
  L__VDelay_Advanced_ms59
  L__VDelay_Advanced_ms60
  L_Lcd_Cmd0
  L_Lcd_Cmd1
  L_Lcd_Out_CP2
  L_Lcd_Out_CP3
  L_Lcd_Chr4
  L_Lcd_Chr5
  L_Lcd_Chr6
  L_Lcd_Chr7
  L_Lcd_Chr8
  L_Lcd_Chr9
  L_Lcd_Chr10
  L_Lcd_Out11
  L_Lcd_Out12
  L_Lcd_Out13
  L_Lcd_Out14
  L_Lcd_Out15
  L_Lcd_Out16
  L_Lcd_Out17
  L_Lcd_Out18
  L_Lcd_Out19
  L_end_Lcd_Cmd
  _Lcd_Cmd
  L__Lcd_Cmd21
  L__Lcd_Cmd22
  L__Lcd_Cmd23
  L__Lcd_Cmd24
  L__Lcd_Cmd25
  L__Lcd_Cmd26
  L__Lcd_Cmd27
  L__Lcd_Cmd28
  L__Lcd_Cmd29
  L__Lcd_Cmd30
  L__Lcd_Cmd31
  L__Lcd_Cmd32
  L__Lcd_Cmd33
  L__Lcd_Cmd34
  L__Lcd_Cmd35
  L__Lcd_Cmd36
  L__Lcd_Cmd37
  L__Lcd_Cmd38
  L__Lcd_Cmd39
  L__Lcd_Cmd40
  L_end_Lcd_Chr_CP
  _Lcd_Chr_CP
  L_end_Lcd_Out_CP
  _Lcd_Out_CP
  L_end_Lcd_Chr
  _Lcd_Chr
  L_end_Lcd_Init
  _Lcd_Init
  L_end_Lcd_Out
  _Lcd_Out
  L_Div_16x16_S0
  L_Div_16x16_S1
  LOOPS3232A
  SADD22LA
  SOK22LA
  SADD22L8
  SOK22L8
  LOOPS3232B
  SADD22LB
  SOK22LB
  SADD22L16
  SOK22L16
  LOOPS3232C
  SADD22LC
  SOK22LC
  SADD22L24
  SOK22L24
  LOOPS3232D
  SADD22LD
  SOK22LD
  SOK22L
  L_Div_32x32_S6
  L_Div_32x32_S7
  L_Div_32x32_S8
  L_Div_32x32_S9
  FXD3232S
  END_ALL
  CA3232S
  C3232SX
  C3232SX1
  C3232S
  C3232S2
  C3232SX4
  C3232SOK
  C3232SX3
  C3232SX2
  avoid_comfrem
  LOOPU3232A
  UADD22LA
  UOK22LA
  UADD22L8
  UOK22L8
  LOOPU3232B
  UADD22LB
  UOK22LB
  UADD22L16
  UOK22L16
  LOOPU3232C
  UADD22LC
  UOK22LC
  UADD22L24
  UOK22L24
  LOOPU3232D
  UADD22LD
  UOK22LD
  UOK22L
  _NEXT
  _EXIT2
  _LOOP
  _EXIT1
  _IF_FIRST
  _IF_SECOND
  _INVERCE_FIRST
  _MULT
  _INBERSE_SECOND
  _EXIT
  L_end_Div_8x8_U
  _Div_8x8_U
  L_end_Div_16x16_U
  _Div_16x16_U
  L_end_Div_16x16_S_L
  _Div_16x16_S_L
  L_end_Div_16x16_S
  _Div_16x16_S
  L_end_Div_8x8_S
  _Div_8x8_S
  L_end_Mul_8x8_S
  _Mul_8x8_S
  L_end_Mul_16x16_U
  _Mul_16x16_U
  L_end_Mul_16x16_S
  _Mul_16x16_S
  L_end_SDIV3232L
  _SDIV3232L
  L_end_COMFREM
  _COMFREM
  L_end_Div_32x32_S
  _Div_32x32_S
  L_end_Div_32x32_U
  _Div_32x32_U
  L_end_Mul_32x32_U
  _Mul_32x32_U
  L_end_Mul_32x32_S
  _Mul_32x32_S
  L_Soft_I2C_Init0
  L_Soft_I2C_Init1
  L_Soft_I2C_Init2
  L_Soft_I2C_Read3
  L_Soft_I2C_Read4
  L_Soft_I2C_Read5
  L_Soft_I2C_Read6
  L_Soft_I2C_Read7
  L_Soft_I2C_Read8
  L_Soft_I2C_Read9
  L_Soft_I2C_Read10
  L_Soft_I2C_Read11
  L_Soft_I2C_Read12
  L_Soft_I2C_Stop13
  L_Soft_I2C_Stop14
  L_Soft_I2C_Stop15
  L_Soft_I2C_Write16
  L_Soft_I2C_Write17
  L_Soft_I2C_Write18
  L_Soft_I2C_Write19
  L_Soft_I2C_Write20
  L_Soft_I2C_Write21
  L_Soft_I2C_Write22
  L_Soft_I2C_Write23
  L_Soft_I2C_Write24
  L_Soft_I2C_Write25
  L_Soft_I2C_Write26
  L_end_PutZerosToLATSda
  __Lib_SoftI2C_PutZerosToLATSda
  L_end_PutZerosToLATScl
  __Lib_SoftI2C_PutZerosToLATScl
  L_end_Soft_I2C_Break
  _Soft_I2C_Break
  L_end_Soft_I2C_Init
  _Soft_I2C_Init
  L_end_Soft_I2C_Read
  _Soft_I2C_Read
  L_end_Soft_I2C_Start
  _Soft_I2C_Start
  L_end_Soft_I2C_Stop
  _Soft_I2C_Stop
  L_end_Soft_I2C_Write
  _Soft_I2C_Write
  _CC2D_Loop1
  _CC2DL_Loop1
  L_loopCA2AWs
  L_loopCCA2AWs
  L_loopCS2Ss
  L_CS2Send
  L_loopCCS2Ss
  L_CCS2Send
  L_loopFZinSWs
  L_longjmp7
  L_end___CC2D
  ___CC2D
  L_end___CC2DW
  ___CC2DW
  L_end___CA2AW
  ___CA2AW
  L_end___CCA2AW
  ___CCA2AW
  L_end___CS2S
  ___CS2S
  L_end___CCS2S
  ___CCS2S
  L_end___FZinS
  ___FZinS
  L_end_____DoIFC
  _____DoIFC
  L_end_Swap
  _Swap
  L_end_setjmp
  _setjmp
  L_end_longjmp
  _longjmp
  L___Lib_USB_genHID_USB_Handle_Busy0
  L___Lib_USB_genHID_USB_Handle_Busy1
  L___Lib_USB_genHID_USB_Device_Init2
  L___Lib_USB_genHID_USB_Device_Init3
  L___Lib_USB_genHID_USB_Device_Init4
  L___Lib_USB_genHID_USB_Device_Init5
  L___Lib_USB_genHID_USB_Device_Init6
  L_USB_Polling_Proc7
  L_USB_Polling_Proc8
  L_USB_Polling_Proc9
  L_USB_Polling_Proc10
  L_USB_Polling_Proc11
  L_USB_Polling_Proc12
  L_USB_Polling_Proc13
  L_USB_Polling_Proc14
  L_USB_Polling_Proc15
  L_USB_Polling_Proc16
  L_USB_Polling_Proc17
  L_USB_Polling_Proc18
  L_USB_Polling_Proc19
  L_USB_Polling_Proc20
  L_USB_Polling_Proc21
  L_USB_Polling_Proc22
  L_USB_Polling_Proc23
  L_USB_Polling_Proc24
  L_USB_Polling_Proc25
  L_USB_Polling_Proc26
  L_USB_Polling_Proc27
  L_USB_Polling_Proc28
  L_USB_Polling_Proc29
  L_USB_Polling_Proc30
  L_USB_Polling_Proc31
  L_USB_Polling_Proc32
  L_USB_Polling_Proc33
  L_USB_Polling_Proc34
  L_USB_Polling_Proc35
  L_USB_Polling_Proc36
  L_USB_Polling_Proc37
  L_USB_Polling_Proc38
  L_USB_Polling_Proc39
  L_USB_Polling_Proc40
  L_USB_Polling_Proc41
  L_USB_Polling_Proc42
  L_USB_Polling_Proc43
  L_USB_Polling_Proc44
  L_USB_Polling_Proc45
  L_USB_Polling_Proc46
  L_USB_Polling_Proc47
  L_USB_Polling_Proc48
  L_USB_Polling_Proc49
  L_USB_Interrupt_Proc50
  L_USB_Interrupt_Proc51
  L_USB_Interrupt_Proc52
  L_USB_Interrupt_Proc53
  L_USB_Interrupt_Proc54
  L_USB_Interrupt_Proc55
  L_USB_Interrupt_Proc56
  L_USB_Interrupt_Proc57
  L_USB_Interrupt_Proc58
  L_USB_Interrupt_Proc59
  L_USB_Interrupt_Proc60
  L_USB_Interrupt_Proc61
  L_USB_Interrupt_Proc62
  L_USB_Interrupt_Proc63
  L_USB_Interrupt_Proc64
  L_USB_Interrupt_Proc65
  L_USB_Interrupt_Proc66
  L_USB_Interrupt_Proc67
  L_USB_Interrupt_Proc68
  L_USB_Interrupt_Proc69
  L_USB_Interrupt_Proc70
  L_USB_Interrupt_Proc71
  L_USB_Interrupt_Proc72
  L_USB_Interrupt_Proc73
  L_USB_Interrupt_Proc74
  L_USB_Interrupt_Proc75
  L_USB_Interrupt_Proc76
  L_USB_Interrupt_Proc77
  L_USB_Interrupt_Proc78
  L_USB_Interrupt_Proc79
  L_USB_Interrupt_Proc80
  L_USB_Interrupt_Proc81
  L_USB_Interrupt_Proc82
  L_USB_Interrupt_Proc83
  L_USB_Interrupt_Proc84
  L_USB_Interrupt_Proc85
  L_USB_Interrupt_Proc86
  L_USB_Interrupt_Proc87
  L_USB_Interrupt_Proc88
  L___Lib_USB_genHID_USB_Stall_Handler89
  L___Lib_USB_genHID_USB_Stall_Handler90
  L___Lib_USB_genHID_USB_Stall_Handler91
  L___Lib_USB_genHID_USB_Stall_Handler92
  L___Lib_USB_genHID_USB_Wake_From_Suspend93
  L___Lib_USB_genHID_USB_Wake_From_Suspend94
  L___Lib_USB_genHID_USB_Ctrl_EPService95
  L___Lib_USB_genHID_USB_Ctrl_EPService96
  L___Lib_USB_genHID_USB_Ctrl_EPService97
  L___Lib_USB_genHID_USB_Ctrl_EPService98
  L___Lib_USB_genHID_USB_Ctrl_EPService99
  L___Lib_USB_genHID_USB_Ctrl_EPService100
  L___Lib_USB_genHID_USB_Ctrl_EPService101
  L___Lib_USB_genHID_USB_Ctrl_EPService102
  L___Lib_USB_genHID_USB_Ctrl_EPService103
  L___Lib_USB_genHID_USB_CtrlTrf_Setup_Handler104
  L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler105
  L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler106
  L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler107
  L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler108
  L___Lib_USB_genHID_USB_CtrlTrf_In_Handler109
  L___Lib_USB_genHID_USB_CtrlTrf_In_Handler110
  L___Lib_USB_genHID_USB_CtrlTrf_In_Handler111
  L___Lib_USB_genHID_USB_CtrlTrf_In_Handler112
  L___Lib_USB_genHID_USB_CtrlTrf_In_Handler113
  L___Lib_USB_genHID_USB_CtrlTrf_In_Handler114
  L___Lib_USB_genHID_USB_CtrlTrf_In_Handler115
  L___Lib_USB_genHID_USB_CtrlTrf_In_Handler116
  L___Lib_USB_genHID_USB_CtrlTrf_In_Handler117
  L___Lib_USB_genHID_USB_Prepare_Next_Setup_Trf118
